id,village_name,village_name_alternative,municipality,state,latitude,longitude,isocode,glottocode,glottolog_name,glottolog_level,glottolog_super,glottolog_group,glottolog_latitude,glottolog_longitude,josserand_group,josserand_subgroup,josserand_code,inali_group,inali_endonym_ort,inali_endonym_ipa,egland_name,egland_perc,egland_level,egland_super,mtree_name,mtree_code,mtree_codealt,mtree_latitude,mtree_longitude,mtree_comments,coordinate.comparison,village_norm,Comments
NA,Juanacatlán,NA,Metlatónoc,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero del este medio,tu’un Isasi ~ tu’un isavi ~ tu’un savi,[tũʔũ isasi] ~ [tũʔũ isaβi] ~ [tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,juanacatlan,
NA,Juárez,NA,Chalcatongo de Hidalgo,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del sur bajo,sahin sau,[sahin sau],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,juarez,
NA,Juchitán,NA,Azoyú,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero de la costa este,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,juchitan,
NA,Juquila,NA,Santa Cruz Tacahua,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del sur medio,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,juquila,
NA,Juquila de León,NA,Tezoatlán de Segura y Luna,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del noroeste medio,dedavi ~ tu’un savi,[dedaβi] ~ [tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,juquila de leon,
NA,Juquila Independencia,NA,San Pablo Tijaltepec,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de San Pablo Tijaltepec,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,juquila independencia,
NA,Juquililla (Jiquimillas),NA,Tlacoachistlahuaca,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Tlacoachistlahuaca,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,juquililla (jiquimillas),
NA,Kaa Yoso,NA,Metlatónoc,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero del este medio,tu’un Isasi ~ tu’un isavi ~ tu’un savi,[tũʔũ isasi] ~ [tũʔũ isaβi] ~ [tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kaa yoso,
NA,Kabakuiji,NA,Santa María Yucuhiti,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del suroeste,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kabakuiji,
NA,Kaesia,NA,Metlatónoc,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero del este medio,tu’un Isasi ~ tu’un isavi ~ tu’un savi,[tũʔũ isasi] ~ [tũʔũ isaβi] ~ [tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kaesia,
NA,Kavananu,NA,Metlatónoc,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero del este medio,tu’un Isasi ~ tu’un isavi ~ tu’un savi,[tũʔũ isasi] ~ [tũʔũ isaβi] ~ [tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kavananu,
NA,Kavatiava,NA,Metlatónoc,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero del este medio,tu’un Isasi ~ tu’un isavi ~ tu’un savi,[tũʔũ isasi] ~ [tũʔũ isaβi] ~ [tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kavatiava,
NA,La Angostura,NA,Ayutla de los Libres,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Ayutla,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la angostura,
NA,La Asunción,NA,Copanatoyac,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Coapanatoyac,tno’on sawi ~ tu’un savi,[tnõʔõ sawi] ~ [tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la asuncion,
NA,La Asunción,NA,Asunción Nochixtlán,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del este,tu’un davi,[tũʔũ ðaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la asuncion,
NA,La Aurora,NA,Santa Inés de Zaragoza,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Santa Inés de Zaragoza,tnu’un davi,[tnũʔũ ðaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la aurora,
NA,La Azozuca,NA,Ayutla de los Libres,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Ayutla,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la azozuca,
NA,La Barra de Tecoanapa,NA,Azoyú,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero de la costa este,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la barra de tecoanapa,
NA,La Barranca,NA,San Antonio Huitepec,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de San Antonio Huitepec,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la barranca,
NA,La Batea,NA,San Juan Mixtepec,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de oeste central,sa'an ntavi,[sãʔã ndaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la batea,
NA,La Bellota,NA,San Miguel Chicahua,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del noreste,da’an davi,[ðãʔã ðaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la bellota,
NA,La Bocana,NA,Cuajinicuilapa,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero de la costa este,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la bocana,
NA,La Bocana,NA,Cuautepec,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero de la costa central,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la bocana,
NA,La Brujería,NA,San Miguel Peras,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco bajo de Valles,tu’un dau,[tũʔũ ðau],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la brujeria,
NA,La Bugambilia,NA,Santa Inés de Zaragoza,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Santa Inés de Zaragoza,tnu’un davi,[tnũʔũ ðaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la bugambilia,
NA,La Calera,NA,San Pedro y San Pablo Teposcolula,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del norte bajo,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la calera,
NA,La Cañada,NA,Santa María Atzompa,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco bajo de Valles,tu’un dau,[tũʔũ ðau],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la canada,
NA,La Cañada,NA,Santiago Pinotepa Nacional,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del oeste de la costa,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la canada,
NA,La Cañada,NA,Villa de Tututepec de Melchor Ocampo,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Villa de Tututepec,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la canada,
NA,La Cañada del Marqués,NA,San Miguel Tlacamama,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Oaxaca de la costa central,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la canada del marques,
NA,La Capilla,NA,Santiago Nundiche,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de oeste central,sa'an ntavi,[sãʔã ndaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la capilla,
NA,La Cascada,NA,Santiago Yosondúa,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Yosondúa,sa’an sau,[sãʔã sau],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la cascada,
NA,La Cascada,NA,Metlatónoc,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero del este medio,tu’un Isasi ~ tu’un isavi ~ tu’un savi,[tũʔũ isasi] ~ [tũʔũ isaβi] ~ [tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la cascada,
NA,La Catalina,NA,San Miguel Tlacamama,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Oaxaca de la costa central,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la catalina,
NA,La Ceiba,NA,Tecoanapa,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero de la costa occidental,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la ceiba,
NA,La Ceniza (Loma de Romero),NA,Cuajinicuilapa,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero de la costa este,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la ceniza (loma de romero),
NA,La Chamusca,NA,Santiago Pinotepa Nacional,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del oeste de la costa,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la chamusca,
NA,La Ciénega (Guadalupe la Ciénega),NA,Cuyamecalco Villa de Zaragoza,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Cañada central,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la cienega (guadalupe la cienega),
NA,La Ciénega (Ndutzacoyo),NA,San Miguel Chicahua,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del noreste,da’an davi,[ðãʔã ðaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la cienega (ndutzacoyo),
NA,La Ciénega (Yuun Doyo),NA,Metlatónoc,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero del este medio,tu’un Isasi ~ tu’un isavi ~ tu’un savi,[tũʔũ isasi] ~ [tũʔũ isaβi] ~ [tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la cienega (yuun doyo),
NA,La Ciénega Unión de Galeana,NA,Santa Cruz Itundujia,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Santa Cruz Itundujia,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la cienega union de galeana,
NA,La Ciénega Uno,NA,Santa Cruz Itundujia,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Santa Cruz Itundujia,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la cienega uno,
NA,La Cobranza (Cerro Colorado),NA,Santa María Huazolotitlán,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Santa María Huazolotitlán,to’on savi,[tõʔõ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la cobranza (cerro colorado),
NA,La Cofradía,NA,Santiago Amoltepec,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Santiago Amoltepec,tnu'u ñuu savi,[tnũʔũ nũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la cofradia,
NA,La Colmena,NA,San Simón Zahuatlán,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del noroeste,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la colmena,
NA,La Colonita,NA,San Antonino Monte Verde,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del norte bajo,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la colonita,
NA,La Columna (Llano Gordo),NA,Ixpantepec Nieves,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del oeste alto,tu’un da’vi,[tũʔũ ðaʔβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la columna (llano gordo),
NA,La Concepción,NA,Copanatoyac,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Coapanatoyac,tno’on sawi ~ tu’un savi,[tnõʔõ sawi] ~ [tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la concepcion,
NA,La Concepción,NA,San Pedro Ixtlahuaca,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco bajo de Valles,tu’un dau,[tũʔũ ðau],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la concepcion,
NA,La Concepción,NA,Chiquihuitlán de Benito Juárez,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Cañada central,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la concepcion,
NA,La Concordia,NA,Ayutla de los Libres,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Ayutla,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la concordia,
NA,La Corregidora Tierra Colorada,NA,San Miguel Chicahua,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del noreste,da’an davi,[ðãʔã ðaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la corregidora tierra colorada,
NA,La Cortina,NA,Ayutla de los Libres,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Ayutla,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la cortina,
NA,La Cresta (Palma de Molina),NA,Ometepec,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero de la costa este,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la cresta (palma de molina),
NA,La Crucecita (Barrio la Crucecita),NA,Santa Cruz Xoxocotlán,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco bajo de Valles,tu’un dau,[tũʔũ ðau],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la crucecita (barrio la crucecita),
NA,La Cruz,NA,San Jerónimo Xayacatlán,Puebla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de la frontera Puebla-Oaxaca,da’an davi,[ðãʔã ðaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la cruz,
NA,La Cruz,NA,San Agustín Atenango,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del oeste alto,tu’un da’vi,[tũʔũ ðaʔβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la cruz,
NA,La Cruz de Armadillo Unión de Galeana,NA,Santa Cruz Itundujia,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Santa Cruz Itundujia,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la cruz de armadillo union de galeana,
NA,La Cruz de Estrella,NA,Santa Cruz Itundujia,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Santa Cruz Itundujia,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la cruz de estrella,
NA,La Cuchara,NA,Santiago Ixtayutla,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Ixtayutla,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la cuchara,
NA,La Cuchilla,NA,Azoyú,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero de la costa este,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la cuchilla,
NA,La Culebra,NA,Azoyú,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero de la costa este,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la culebra,
NA,La Culebra,NA,Santa María Zacatepec,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Sierra sur oeste,tu’un va’a,[tũʔũ vaʔa],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la culebra,
NA,La Cumbre,NA,Asunción Nochixtlán,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del este,tu’un davi,[tũʔũ ðaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la cumbre,
NA,La Cumbre Peñasco,NA,Magdalena Peñasco,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco central,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la cumbre penasco,
NA,La Dicha,NA,Cuautepec,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero de la costa central,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la dicha,
NA,La Divina Providencia,NA,San Martín Peras,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del oeste,to’on savi,[tõʔõ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la divina providencia,
NA,La Envidia,NA,Santiago Pinotepa Nacional,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del oeste de la costa,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la envidia,
NA,La Era,NA,Santa Inés de Zaragoza,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Santa Inés de Zaragoza,tnu’un davi,[tnũʔũ ðaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la era,
NA,La Escalera,NA,Santa Inés de Zaragoza,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Santa Inés de Zaragoza,tnu’un davi,[tnũʔũ ðaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la escalera,
NA,La Escopeta,NA,San Martín Peras,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del oeste,to’on savi,[tõʔõ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la escopeta,
NA,La Esperanza,NA,Santa María Yucuhiti,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del suroeste,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la esperanza,
NA,La Esperanza,NA,Santiago Jamiltepec,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Oaxaca de costa central baja,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la esperanza,
NA,La Esperanza,NA,Santiago Pinotepa Nacional,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del oeste de la costa,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la esperanza,
NA,La Esperanza,NA,Villa de Tututepec de Melchor Ocampo,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Villa de Tututepec,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la esperanza,
NA,La Esperanza (La Nueva Esperanza),NA,San Miguel Tlacamama,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Oaxaca de la costa central,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la esperanza (la nueva esperanza),
NA,La Estancia,NA,Heroica Ciudad de Huajuapan de León,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del noroeste medio,dedavi ~ tu’un savi,[dedaβi] ~ [tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la estancia,
NA,La Estrella,NA,Santiago Pinotepa Nacional,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del oeste de la costa,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la estrella,
NA,La Fátima,NA,Ayutla de los Libres,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Ayutla,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la fatima,
NA,La Finca,NA,Santiago Pinotepa Nacional,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del oeste de la costa,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la finca,
NA,La Flecha (La Carbonera),NA,Santo Domingo Nuxaá,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del este,tu’un davi,[tũʔũ ðaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la flecha (la carbonera),
NA,La Florida,NA,Mesones Hidalgo,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Sierra sur noroeste,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la florida,
NA,La Fortuna,NA,Villa de Tututepec de Melchor Ocampo,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Villa de Tututepec,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la fortuna,
NA,La Fortuna (La Yeguada),NA,Copala,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero de la costa central,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la fortuna (la yeguada),
NA,La Golondrina,NA,San Juan Tamazola,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de San Juan Tamazola,tnu’un davi,[tnũʔũ ðaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la golondrina,
NA,La Granja (David Ramírez Leyva),NA,Tecoanapa,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero de la costa occidental,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la granja (david ramirez leyva),
NA,La Guacamaya,NA,Santiago Tlazoyaltepec,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco bajo de Valles,tu’un dau,[tũʔũ ðau],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la guacamaya,
NA,La Guacamaya,NA,San Antonio Huitepec,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de San Antonio Huitepec,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la guacamaya,
NA,La Guadalupe,NA,Ayutla de los Libres,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Ayutla,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la guadalupe,
NA,La Guadalupe,NA,San Pedro Atoyac,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Oaxaca de costa central baja,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la guadalupe,
NA,La Guadalupe,NA,Tlacoachistlahuaca,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Tlacoachistlahuaca,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,la guadalupe,
